file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299375/557985175,1960141221_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10277153/3184533961,2418415384_align.jpg",No,1.3402,0,No,No,-1.3402
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/2660870569,3241059222_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387436/3531308685,1995030913_align.jpg",No,1.2193,0,No,No,-1.2193
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/63d9f2d3572c11df70d8c48d622762d0f703c217.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529042/908fa0ec08fa513dcb0a1d663d6d55fbb3fbd9e2.jpg_align.jpg",No,0.9809,0,Yes,No,-0.9809
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10291921/1119070807,3172959611_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10138992/501783892,2697196132_align.jpg",No,1.1829,0,No,No,-1.1829
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/49314191,2626363851_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/3669756371,1311004212_align.jpg",No,1.4029,0,No,No,-1.4029
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10554231/2064469412,1924084749_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/499547877,1164184517_align.jpg",No,1.1712,0,No,No,-1.1712
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387929/2158344696,1003401130_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/631002416,461211730_align.jpg",No,0.8192,0,Yes,No,-0.8192
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10548952/91ef76c6a7efce1babe0aa73af51f3deb58f65bb.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10447543/1593559629,1624067384_align.jpg",No,1.2769,0,No,No,-1.2769
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/2028112855,2775119644_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373809/2162620445,3129960797_align.jpg",No,1.2418,0,No,No,-1.2418
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/3395808741,1813055949_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10149453/359b033b5bb5c9ea823e88fcd739b6003bf3b3e4.jpg_align.jpg",No,1.0546,0,No,No,-1.0546
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574828/385636303,1509269449_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297926/178327539,3434822284_align.jpg",No,0.8613,0,Yes,No,-0.8613
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10223394/1239476990,3438532661_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576640/3829870021,653512486_align.jpg",No,1.0748,0,No,No,-1.0748
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10447543/4025704042,3150721843_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/1e30e924b899a901aa3059df1d950a7b0308f5d6.jpg_align.jpg",No,0.9161,0,Yes,No,-0.9161
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/1762730237,262813611_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10451384/1299262533,1155222480_align.jpg",No,1.2652,0,No,No,-1.2652
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373809/2783688673,3325723656_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/862637413,1428426030_align.jpg",No,1.2987,0,No,No,-1.2987
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297624/3654585758,2968683885_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/2203073545,968959418_align.jpg",No,1.1964,0,No,No,-1.1964
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10196192/1142856695,764434357_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133133/e850352ac65c1038abe59ce2b0119313b07e8973.jpg_align.jpg",No,1.2731,0,No,No,-1.2731
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10596982/1924140958,272706964_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/820191750,212523215_align.jpg",No,1.206,0,No,No,-1.206
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/3636271166,1338954406_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10451384/1339086202,3777372042_align.jpg",No,1.0822,0,No,No,-1.0822
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387929/721463339,1227771744_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10596982/1290025255,249120344_align.jpg",No,1.2636,0,No,No,-1.2636
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387929/721463339,1227771744_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/2261929383,1852643906_align.jpg",No,1.2739,0,No,No,-1.2739
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/30356584,1445801786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/d8f9d72a6059252dbb5ff7b4379b033b5bb5b932.jpg_align.jpg",No,1.224,0,No,No,-1.224
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/3455698448,2154920912_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/1896080734,1521156369_align.jpg",No,1.4293,0,No,No,-1.4293
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/706806929,3341203317_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/4146463002,1997510084_align.jpg",No,1.3291,0,No,No,-1.3291
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10548952/d1160924ab18972b5c0e6d73e6cd7b899e510a56.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297926/3574837832,3355301174_align.jpg",No,1.1243,0,No,No,-1.1243
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/1096036512,1475198063_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/3685524871,843994268_align.jpg",No,1.089,0,No,No,-1.089
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10248487/511000075,4051599762_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10345267/2767586220,3999157339_align.jpg",No,0.9701,0,Yes,No,-0.9701
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10596982/2274464390,1816062719_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/e824b899a9014c08530cc315097b02087bf4f44f.jpg_align.jpg",No,1.2966,0,No,No,-1.2966
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/e1fe9925bc315c608d2c815f8eb1cb13485477c1.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10302080/427282861,3181482616_align.jpg",No,1.4085,0,No,No,-1.4085
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297926/3110847136,190580532_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10414800/509964886,2822527439_align.jpg",No,1.2917,0,No,No,-1.2917
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10588885/101800493,3827972020_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297624/2099821409,1019043549_align.jpg",No,1.1996,0,No,No,-1.1996
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10345267/1151423569,3731790806_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10240775/3923057171,1159014126_align.jpg",No,0.4075,0,Yes,No,-0.4075
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/888100494,467972300_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10248487/727842259,1068913028_align.jpg",No,1.1524,0,No,No,-1.1524
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10196192/3528930830,2012144407_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133133/e850352ac65c1038abe59ce2b0119313b07e8973.jpg_align.jpg",No,1.2233,0,No,No,-1.2233
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/2513590579,596789448_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/4003834064,3974843690_align.jpg",No,1.4436,0,No,No,-1.4436
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/3108698763,1194598991_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/2391717551,1246633886_align.jpg",No,1.3496,0,No,No,-1.3496
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10551283/2123051951,592377121_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576640/4223566073,3201740804_align.jpg",No,1.4126,0,No,No,-1.4126
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10196192/2310494512,2668402178_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/2192832715,1584706734_align.jpg",No,1.1082,0,No,No,-1.1082
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/115074671,2866322050_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/1161511580,1910081683_align.jpg",No,0.7305,0,Yes,No,-0.7305
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387585/3099316050,1333440588_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10196192/2816011777,3572666859_align.jpg",No,1.1743,0,No,No,-1.1743
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387585/2627828284,3239706697_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10248487/944139102,985719057_align.jpg",No,1.092,0,No,No,-1.092
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/2128444582,4090362735_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/1767376095,592963794_align.jpg",No,1.2077,0,No,No,-1.2077
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/3547691495,2902080030_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312395/995588709,49745100_align.jpg",No,1.2738,0,No,No,-1.2738
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/4250529273,3301851608_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/1016928994,3982262411_align.jpg",No,1.4217,0,No,No,-1.4217
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574828/576678295,1070438094_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10447543/2287140422,3114342404_align.jpg",No,1.4694,0,No,No,-1.4694
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470003/642464258,932583792_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/e824b899a9014c08530cc315097b02087bf4f44f.jpg_align.jpg",No,1.2714,0,No,No,-1.2714
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10338817/3517977994,1745340553_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10362676/1887437173,3862114446_align.jpg",No,0.9795,0,Yes,No,-0.9795
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/2827350798,2470877499_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133133/58ee3d6d55fbb2fbcec5ca324d4a20a44623dc20.jpg_align.jpg",No,1.0697,0,No,No,-1.0697
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10291921/522994007,4229939709_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/4140678286,2106648517_align.jpg",No,1.3268,0,No,No,-1.3268
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390484/2330689386,2185775606_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529042/96dda144ad345982503a5a110ef431adcaef8485.jpg_align.jpg",No,1.407,0,No,No,-1.407
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10251886/4049754580,360492604_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/1503995991,3844191715_align.jpg",No,1.4259,0,No,No,-1.4259
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299375/1759627113,361190589_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/253896193,2670427251_align.jpg",No,1.2239,0,No,No,-1.2239
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10343033/221757079,1381130879_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387436/1361377451,788821167_align.jpg",No,1.2349,0,No,No,-1.2349
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/1517119124,3824885879_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533372/1991460031,941593149_align.jpg",No,1.397,0,No,No,-1.397
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533372/4079482835,1002780429_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10596982/931715793,1441052153_align.jpg",No,1.072,0,No,No,-1.072
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/2329219235,2481920796_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10173732/691173208,2489603692_align.jpg",No,1.1658,0,No,No,-1.1658
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/723725314,1205486349_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/4224282103,1600967935_align.jpg",No,0.9579,0,Yes,No,-0.9579
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/3276826792,3436904929_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10535730/1793531838,3846272179_align.jpg",No,1.3491,0,No,No,-1.3491
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/3801556249,1570213868_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427760/2508155736,3996177289_align.jpg",No,1.3957,0,No,No,-1.3957
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364834/2683821014,2234644657_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/3661639939,1577125153_align.jpg",No,1.0676,0,No,No,-1.0676
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365933/1710926311,530585871_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/163343059,3820118820_align.jpg",No,0.468,0,Yes,No,-0.468
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/241f95cad1c8a78678a9798a6409c93d71cf50b6.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/3427538398,3514480539_align.jpg",No,1.2883,0,No,No,-1.2883
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365933/2172887634,3841711727_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529042/242dd42a2834349b382b4c4fcbea15ce37d3bece.jpg_align.jpg",No,0.9484,0,Yes,No,-0.9484
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10554231/326221934,1261390766_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/0eb30f2442a7d933cf970f77a94bd11373f001f2.jpg_align.jpg",No,0.9072,0,Yes,No,-0.9072
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/2964316362,2788893017_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574828/3369110553,3855455402_align.jpg",No,1.4554,0,No,No,-1.4554
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10196192/1846823147,3908148661_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10527568/2261929383,1852643906_align.jpg",No,1.2417,0,No,No,-1.2417
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10519866/3046056791,2335392809_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312395/3170706992,1637558910_align.jpg",No,1.4983,0,No,No,-1.4983
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390484/1475167528,4103202152_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/1117645356,3758389333_align.jpg",No,1.1064,0,No,No,-1.1064
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10223394/4181677420,1149113824_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10362676/574276568,3074395551_align.jpg",No,1.269,0,No,No,-1.269
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/3546260781,3199095297_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/2223628457,2974836366_align.jpg",No,1.2146,0,No,No,-1.2146
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10585700/1108808631,948381651_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10260078/3801556249,1570213868_align.jpg",No,1.2543,0,No,No,-1.2543
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/610160916,4034279500_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10338817/2556820176,1234662343_align.jpg",No,1.2653,0,No,No,-1.2653
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387585/3573678443,4123611038_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297624/2099821409,1019043549_align.jpg",No,1.1901,0,No,No,-1.1901
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299375/2682094611,197529297_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/2672923164,3845240825_align.jpg",No,1.2523,0,No,No,-1.2523
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533372/1130119149,1379095776_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576640/3875129669,4100567617_align.jpg",No,1.4336,0,No,No,-1.4336
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390484/3781230512,3700327387_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10173732/3928788733,4193510711_align.jpg",No,1.3505,0,No,No,-1.3505
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312395/2975425166,1896109221_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/3b292df5e0fe99256eb59f4430a85edf8db1716d.jpg_align.jpg",No,1.2551,0,No,No,-1.2551
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387929/625812420,4055889717_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10350582/3903786325,2750558590_align.jpg",No,0.7817,0,Yes,No,-0.7817
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10277153/1094469607,4213673730_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390180/3226077506,1979909936_align.jpg",No,1.3069,0,No,No,-1.3069
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/3662655630,2843081616_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10149453/1997058486,1056089363_align.jpg",No,1.3596,0,No,No,-1.3596
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10240775/354719787,1946805203_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10238632/1344910868,3375471635_align.jpg",No,1.4117,0,No,No,-1.4117
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/1646830969,447863655_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533372/3104481535,782215155_align.jpg",No,1.5051,0,No,No,-1.5051
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373809/3315785468,76803918_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297926/513596735,3522167685_align.jpg",No,1.3337,0,No,No,-1.3337
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/601769306,1876765433_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10403334/802638611,1893008561_align.jpg",No,1.3606,0,No,No,-1.3606
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10444184/2338006313,3361401355_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299375/4238024036,1976176016_align.jpg",No,1.3288,0,No,No,-1.3288
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574828/3739374699,154359464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/1213799093,120441829_align.jpg",No,1.0299,0,Yes,No,-1.0299
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10171300/1301631681,276374544_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10149453/d01373f082025aaf946ff5d4f9edab64034f1a4b.jpg_align.jpg",No,1.1183,0,No,No,-1.1183
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10362676/1887437173,3862114446_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10173732/2765700054,1405014943_align.jpg",No,0.6581,0,Yes,No,-0.6581
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391110/2690398353,2251660447_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387436/397344621,1293321176_align.jpg",No,1.3094,0,No,No,-1.3094
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10223394/3514284783,634383965_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/1426369901,2566352988_align.jpg",No,1.2804,0,No,No,-1.2804
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10501339/2053609191,1335535022_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10414800/317441721,501971432_align.jpg",No,1.3348,0,No,No,-1.3348
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387929/2809188193,2424521305_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10343033/1903546294,4177929970_align.jpg",No,1.3555,0,No,No,-1.3555
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10160670/3455698448,2154920912_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/998724621,3307752154_align.jpg",No,1.3906,0,No,No,-1.3906
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10517929/4009082648,3660848332_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10338817/2998147261,1533675696_align.jpg",No,1.3969,0,No,No,-1.3969
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365056/253896193,2670427251_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387265/2928247624,4066248868_align.jpg",No,1.2348,0,No,No,-1.2348
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10277153/3772644564,1201652572_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533372/2311129786,1157409269_align.jpg",No,1.3801,0,No,No,-1.3801
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175483/2995565553,2242736202_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312395/1391116177,189815883_align.jpg",No,1.2558,0,No,No,-1.2558
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175483/e6508eef991620a1cf1b3e04.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312846/2807822929,1157879615_align.jpg",No,1.3745,0,No,No,-1.3745
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10343033/1903546294,4177929970_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10241759/2444520557,3170560560_align.jpg",No,1.3378,0,No,No,-1.3378
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373809/126234989,557410778_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10190287/d8f9d72a6059252dbb5ff7b4379b033b5bb5b932.jpg_align.jpg",No,1.1542,0,No,No,-1.1542
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387585/2168071001,2780349439_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470003/1161735951,3043448599_align.jpg",No,1.2051,0,No,No,-1.2051
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10517929/1329749059,4062993298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10248487/2452829479,1758336231_align.jpg",No,0.9691,0,Yes,No,-0.9691
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297624/381934396,952063607_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10297926/2698824407,3894514550_align.jpg",No,1.1307,0,No,No,-1.1307
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312846/3112912080,3569124960_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10350582/3948285379,1495493237_align.jpg",No,1.3409,0,No,No,-1.3409
